ID,SumLoad,NormLoad,AvgLoad,NormRatio,Country,State,SiteName
725527_TMY3_HIGH,"[1406.63385658 1129.73326324 1064.66573615  977.67851635  860.8407046
 1296.23614699 1766.39936731 1652.75996361 1295.71885173 1016.24432803
 1116.39143105 1467.71617755]","[0.79632833 0.63956843 0.60273218 0.55348668 0.48734206 0.7338296
 1.         0.93566608 0.73353675 0.57531969 0.6320153  0.83090846]","[1.8906369  1.68115069 1.43100233 1.35788683 1.15704396 1.80032798
 2.3741927  2.22145156 1.79960952 1.3659198  1.55054365 1.9727368 ]",1766.3993673100197,USA,NE,Tekamah AWOS
723895_TMY3_HIGH,"[1026.26184626  885.79217357  981.15295464  978.13238583 1241.38685172
 1535.68475836 1778.88233462 1908.48971768 1427.28087525 1190.44357014
  881.43405299 1012.66301613]","[0.53773507 0.46413254 0.51409916 0.51251646 0.65045509 0.8046597
 0.93208903 1.         0.74785882 0.62376211 0.46184899 0.53060963]","[1.3793842  1.31814312 1.31875397 1.3585172  1.66853071 2.1328955
 2.39097088 2.56517435 1.98233455 1.60005856 1.22421396 1.3611062 ]",1908.4897176770048,USA,CA,Porterville AWOS
724030_TMY3_HIGH,"[1629.46696006 1412.15885675 1377.15847516 1311.98174666 1472.24177449
 1670.56275766 2021.72800974 1733.2142391  1540.50104677 1381.67547139
 1342.52895229 1548.44380636]","[0.80597734 0.69849102 0.68117891 0.64894078 0.72820961 0.8263044
 1.         0.85729348 0.76197245 0.68341313 0.66405023 0.76590115]","[2.19014376 2.10142687 1.85101946 1.82219687 1.97881959 2.32022605
 2.71737636 2.32958903 2.13958479 1.85709069 1.86462354 2.08124168]",2021.7280097449022,USA,VA,Sterling-Washington Dulles Intl AP
724625_TMY3_HIGH,"[1367.2572711  1158.19898585 1116.69013109  967.39228772  913.16965282
 1135.76507779 1355.66806496 1200.73803438 1169.59554922 1023.35872607
 1143.55328469 1344.16869359]","[1.         0.8470966  0.81673739 0.70754225 0.66788429 0.83068864
 0.99152376 0.87820929 0.85543195 0.74847561 0.83638486 0.98311322]","[1.83771139 1.7235104  1.5009276  1.3436004  1.22737857 1.5774515
 1.8221345  1.61389521 1.62443826 1.37548216 1.58826845 1.80667835]",1367.2572711020723,USA,CO,Durango-La Plata County AP
725895_TMY3_HIGH,"[1304.85576282 1089.38553026 1130.36528067  963.09191958  905.52789239
 1055.10199767 1400.97170825 1222.19222802 1121.48088637 1047.01646968
 1144.0907467  1289.50816042]","[0.93139337 0.77759281 0.80684376 0.68744566 0.64635702 0.75312156
 1.         0.87238894 0.80050217 0.74735019 0.81664086 0.9204384 ]","[1.75383839 1.62110942 1.51930817 1.33762767 1.21710738 1.46541944
 1.88302649 1.64273149 1.55761234 1.4072802  1.58901493 1.73320989]",1400.9717082538457,USA,OR,Klamath Falls Intl AP
725340_TMY3_HIGH,"[1387.39528243 1162.4923588  1088.30593615  926.95587516  878.4947789
 1366.59779946 1719.26073899 1600.19932399 1397.5788496   994.80740422
 1061.97525584 1305.61356279]","[0.806972   0.67615827 0.63300808 0.53915957 0.5109724  0.79487524
 1.         0.93074848 0.81289523 0.57862509 0.61769296 0.75940405]","[1.86477861 1.72989934 1.4627768  1.28743872 1.18077255 1.8980525
 2.31083433 2.15080554 1.94108174 1.33710673 1.47496563 1.75485694]",1719.2607389934726,USA,IL,Chicago-Midway AP
725494_TMY3_HIGH,"[1369.35227224 1201.25262496 1063.83544261  928.86376801  855.14154295
 1417.12273053 1843.27724807 1665.5641735  1410.3139779  1005.27502025
 1127.74508821 1285.10787517]","[0.74289002 0.65169395 0.57714348 0.50391973 0.46392454 0.76880607
 1.         0.90358853 0.76511224 0.54537375 0.61181523 0.69718643]","[1.84052725 1.78757831 1.42988635 1.29008857 1.14938379 1.96822601
 2.47752318 2.23866152 1.95876941 1.3511761  1.56631262 1.72729553]",1843.2772480734088,USA,IA,Red Oak Muni AP
727135_TMY3_HIGH,"[1320.76026129 1190.20811042 1100.78338538  973.65211972  898.30034109
  875.56783652 1296.54066147 1267.07260215 1113.59709284 1025.34329758
 1099.17861565 1275.25179831]","[1.         0.90115379 0.83344678 0.73719065 0.68013883 0.66292715
 0.98166238 0.95935094 0.84314855 0.77632809 0.83223174 0.96554374]","[1.7752154  1.77114302 1.47954756 1.35229461 1.20739293 1.21606644
 1.74266218 1.70305457 1.54666263 1.37814959 1.52663697 1.71404812]",1320.760261294545,USA,ME,Wiscasset AP
722268_TMY3_HIGH,"[4231.84636137 2963.46292546 2071.81443568 1233.83997193 2055.79159163
 2027.2095023  2293.8372072  2150.31295502 2161.69525681 1620.32911305
 1300.37760247 3652.29966436]","[1.         0.70027659 0.48957695 0.29156067 0.4857907  0.47903665
 0.5420417  0.50812642 0.5108161  0.3828894  0.30728375 0.8630511 ]","[5.68796554 4.40991507 2.78469682 1.71366663 2.76316074 2.81556875
 3.08311453 2.89020558 3.00235452 2.17786171 1.80608    4.90900493]",4231.8463613653785,USA,AL,Dothan Muni AP
722190_TMY3_HIGH,"[1582.39805162 1354.48237732 1316.18578446 1402.53866389 1581.76927164
 1916.22045947 2231.38664048 2259.61282943 1743.82189723 1518.50972052
 1304.14136828 1464.80428728]","[0.7002961  0.59943118 0.58248288 0.62069866 0.70001783 0.84803044
 0.9875084  1.         0.77173482 0.67202208 0.57715258 0.64825455]","[2.1268791  2.01559878 1.76906691 1.94797037 2.12603397 2.6614173
 2.99917559 3.03711402 2.42197486 2.04100769 1.81130746 1.96882297]",2259.612829434127,USA,GA,Atlanta-Hartsfield-Jackson Intl AP
726626_TMY3_HIGH,"[1420.8244368  1220.2932367  1155.18204912  997.06914881  886.16658593
 1189.37906491 1487.92356261 1200.32170388 1129.41203586 1078.98308112
 1200.6834451  1466.39871773]","[0.95490418 0.82013167 0.7763719  0.67010778 0.59557265 0.79935495
 1.         0.80670925 0.75905246 0.72516029 0.80695237 0.98553364]","[1.90971026 1.81591255 1.55266404 1.38481826 1.19108412 1.65191537
 1.99989726 1.61333562 1.56862783 1.45024608 1.6676159  1.97096602]",1487.9235626139337,USA,WI,Ephraim AWOS
724457_TMY3_HIGH,"[1597.58452615 1395.6348382  1410.34341199 1251.19824715 1522.93289355
 1996.81547629 2401.87256431 1894.45172312 1506.10621445 1561.39256847
 1393.62938864 1544.19139358]","[0.66514125 0.58106115 0.58718495 0.52092616 0.63406066 0.83135779
 1.         0.78873948 0.62705501 0.65007303 0.5802262  0.64291146]","[2.14729103 2.07683756 1.89562287 1.73777534 2.04695281 2.77335483
 3.22832334 2.54630608 2.09181419 2.09864593 1.93559637 2.07552607]",2401.872564311473,USA,MO,Fort Leonard Wood-Forney AAF
725117_TMY3_HIGH,"[1255.49522869 1114.69936748 1144.96605188  921.1453519   862.48143863
 1140.03046827 1458.31411219 1137.46522209 1232.08128055 1027.36460865
 1101.42030758 1272.20271314]","[0.86092236 0.76437536 0.78512993 0.63165085 0.59142364 0.78174548
 1.         0.77998643 0.84486687 0.70448787 0.75526959 0.87237907]","[1.68749359 1.65877882 1.53893287 1.27936854 1.15924925 1.58337565
 1.96009961 1.5288511  1.711224   1.38086641 1.52975043 1.70994988]",1458.314112194246,USA,PA,Washington AWOS
722747_TMY3_HIGH,"[1017.1675964   863.9429903  1172.84591233 1277.53252384 1596.13121035
 2011.90769142 2234.72262995 2013.65437054 1917.94913226 1313.75137894
  879.53923843 1027.88174749]","[0.45516503 0.38659965 0.5248284  0.57167387 0.71424131 0.90029414
 1.         0.90107575 0.8582493  0.58788118 0.3935787  0.45995943]","[1.36716075 1.28562945 1.5764058  1.77435073 2.14533765 2.79431624
 3.00365945 2.70652469 2.66381824 1.76579486 1.22158228 1.38156149]",2234.7226299502395,USA,AZ,Safford AWOS
726985_TMY3_HIGH,"[1128.04376254  939.30355225  956.99343126  832.85681263  798.32774193
  695.0063354   712.25429401  704.29729184  760.70003903  900.50644356
  978.06603738 1108.45264756]","[1.         0.83268361 0.84836552 0.73831959 0.7077099  0.61611647
 0.63140662 0.62435281 0.6743533  0.79829034 0.86704618 0.98263266]","[1.51618785 1.39777314 1.28628149 1.15674557 1.07302116 0.96528658
 0.95733104 0.94663614 1.05652783 1.21035812 1.35842505 1.48985571]",1128.0437625362354,USA,OR,Portland-Troutdale AP
722115_TMY3_HIGH,"[2329.5146057  1868.3206576  1780.31215013 1484.4555008  2073.51219905
 2077.9986423  2357.00344084 2287.34347118 2229.35569925 2494.8791389
 1720.10034204 1981.69707844]","[0.93371842 0.74886219 0.71358653 0.59500097 0.83110727 0.83290553
 0.94473652 0.91681534 0.89357262 1.         0.68945237 0.79430584]","[3.13106802 2.78023907 2.39289267 2.06174375 2.78697876 2.88610923
 3.16801538 3.07438639 3.09632736 3.35333218 2.38902825 2.66357134]",2494.8791388986856,USA,FL,Sarasota-Bradenton Intl AP
725080_TMY3_HIGH,"[1323.01356525 1143.71314367 1087.76727509  935.20984285  862.56432958
 1188.96826957 1590.26903465 1340.58865426 1161.23628093 1007.56752115
 1086.71983597 1308.50890018]","[0.83194324 0.71919475 0.68401462 0.58808279 0.54240151 0.74765228
 1.         0.84299488 0.73021373 0.63358306 0.68335597 0.82282235]","[1.77824404 1.70195408 1.46205279 1.29890256 1.15936066 1.65134482
 2.13745838 1.80186647 1.61282817 1.35425742 1.50933311 1.75874852]",1590.2690346489503,USA,CT,Hartford-Bradley Intl AP
726357_TMY3_HIGH,"[1360.42722931 1195.04939843 1069.10017998  938.98165841  874.05759562
 1152.07752467 1370.16631031 1415.60476735 1090.59264337 1024.37889979
 1078.04080135 1336.2205532 ]","[0.96102193 0.84419707 0.75522505 0.66330778 0.61744465 0.81384123
 0.96790173 1.         0.77040758 0.72363341 0.76154081 0.94392205]","[1.82853122 1.77834732 1.43696261 1.30414119 1.1748086  1.60010767
 1.84162138 1.90269458 1.514712   1.37685336 1.49727889 1.79599537]",1415.6047673462215,USA,MI,Kalamazoo-Battle Creek Intl AP
722535_TMY3_HIGH,"[3768.31327005 2773.48711716 2755.99937074 1563.47856243 2358.95583156
 2564.31070535 2571.37940714 2497.02932294 2306.28677145 1705.16035861
 1605.79718585 2546.8156357 ]","[1.         0.73600227 0.73136153 0.41490143 0.6259978  0.68049297
 0.6823688  0.66263847 0.61202098 0.45249963 0.42613155 0.6758503 ]","[5.06493719 4.12721297 3.70430023 2.171498   3.17063956 3.56154265
 3.45615512 3.35622221 3.20317607 2.2918822  2.23027387 3.4231393 ]",3768.313270053633,USA,TX,San Antonio-Kelly AFB
726060_TMY3_HIGH,"[1388.22152093 1168.53955199 1130.98971366  965.9274704   889.23953247
  971.26610307 1330.24198156 1138.76964644  996.0170328  1032.31819285
 1132.80759466 1335.06779725]","[1.         0.84175294 0.81470406 0.69580212 0.64056026 0.69964778
 0.95823466 0.82030831 0.71747701 0.74362642 0.81601357 0.96171092]","[1.86588914 1.73889814 1.52014746 1.34156593 1.19521443 1.3489807
 1.78795965 1.53060436 1.38335699 1.38752445 1.57334388 1.79444596]",1388.2215209262592,USA,ME,Portland Intl Jetport
725866_TMY3_HIGH,"[1309.62471424 1122.76672976 1070.79743425  942.80979789  892.87882211
 1177.84408155 1532.94472197 1477.95122572 1151.53125746 1040.1708192
 1155.51934618 1292.43265127]","[0.8543196  0.7324248  0.69852319 0.61503183 0.5824599  0.76835392
 1.         0.96412558 0.75118903 0.67854425 0.75379062 0.84310454]","[1.76024827 1.67078382 1.43924386 1.30945805 1.20010594 1.63589456
 2.06040957 1.98649358 1.59934897 1.39807906 1.60488798 1.73714066]",1532.9447219694089,USA,ID,Twin Falls-Magic Valley Rgnl AP-Joslin Field
724339_TMY3_HIGH,"[1601.39886324 1422.36890534 1400.31046226 1242.06814495 1241.88348119
 2052.04026507 2353.60719787 1822.84868051 1402.32098293 1375.37786371
 1325.58754761 1535.43615572]","[0.68040192 0.60433572 0.59496354 0.52772958 0.52765112 0.87187032
 1.         0.77449146 0.59581777 0.58437018 0.56321528 0.65237571]","[2.15241783 2.11662039 1.88213772 1.72509465 1.66919823 2.85005592
 3.16345053 2.45006543 1.94766803 1.84862616 1.84109382 2.06375827]",2353.6071978668465,USA,IL,Marion-Williamson County Rgnl AP
726525_TMY3_HIGH,"[1402.02783643 1185.50652926 1194.26784901  959.15053665  875.49357441
 1288.21644091 1959.6243408  1453.03779068 1359.62984816 1072.58677835
 1124.07743312 1357.33569394]","[0.71545745 0.60496622 0.60943714 0.48945633 0.44676602 0.65737928
 1.         0.74148793 0.69382168 0.54734306 0.57361884 0.69265097]","[1.88444602 1.76414662 1.60519872 1.33215352 1.17673868 1.7891895
 2.63390368 1.95300778 1.88837479 1.4416489  1.56121866 1.82437593]",1959.6243408042021,USA,SD,Yankton-Chan Gurney Muni AP
725395_TMY3_HIGH,"[1354.65851943 1198.52062025 1072.29081557  944.1315599   864.08271101
 1198.54636535 1603.40393238 1356.12554509 1113.97030577 1005.03187038
 1111.1275909  1358.32872316]","[0.84486416 0.74748514 0.668759   0.58882952 0.5389052  0.7475012
 1.         0.84577911 0.69475338 0.6268114  0.69298046 0.84715317]","[1.82077758 1.78351283 1.4412511  1.31129383 1.16140149 1.66464773
 2.15511281 1.82274939 1.54718098 1.35084929 1.54323277 1.82571065]",1603.4039323776753,USA,MI,Jackson-Reynolds Field
722356_TMY3_HIGH,"[1538.41613871 1310.50167116 1326.61772953 1460.16869304 1811.3333907
 2111.7029864  2653.55898813 2492.74505969 1934.56188235 1677.82044561
 1319.60223881 1465.76031503]","[0.57975577 0.49386566 0.49993904 0.55026804 0.68260529 0.79580028
 1.         0.93939689 0.72904423 0.63229062 0.49729523 0.55237525]","[2.06776363 1.9501513  1.78308835 2.02801207 2.43458789 2.93292081
 3.56661154 3.35046379 2.6868915  2.25513501 1.83278089 1.97010795]",2653.5589881257615,USA,MS,Greenville Muni AP
726390_TMY3_HIGH,"[1400.36607755 1223.9751855  1155.43317971  979.97163555  900.14123665
 1025.92768374 1240.38349936 1020.13332487 1064.36283205 1053.04049841
 1156.82456826 1352.55158172]","[1.         0.87403944 0.82509367 0.69979675 0.64278995 0.73261392
 0.8857566  0.72847618 0.76006042 0.75197516 0.82608725 0.96585572]","[1.88221247 1.82139165 1.55300159 1.36107172 1.20986725 1.42489956
 1.66718212 1.37114694 1.47828171 1.41537701 1.60670079 1.81794567]",1400.366077550067,USA,MI,Alpena County Rgnl AP
726830_TMY3_HIGH,"[1331.46004778 1121.65498612 1108.98041287  984.85468062  912.3359465
 1100.35954047 1415.6107857  1067.02617914 1087.17720961 1056.65069859
 1148.58178083 1325.10064487]","[0.94055517 0.79234702 0.78339359 0.69571007 0.6444822  0.77730373
 1.         0.75375675 0.76799161 0.74642741 0.81136835 0.93606283]","[1.78959684 1.66912944 1.49056507 1.36785372 1.22625799 1.52827714
 1.90270267 1.43417497 1.50996835 1.42022943 1.59525247 1.78104925]",1415.610785698012,USA,OR,Burns Muni AP
725457_TMY3_HIGH,"[1436.47157981 1216.84229911 1069.03600788  944.18787302  893.59838127
 1211.51270356 1634.81074031 1355.64960091 1088.83032767 1011.03251844
 1152.60936371 1337.1871083 ]","[0.8786776  0.74433221 0.65392035 0.57755179 0.54660663 0.74107215
 1.         0.82923948 0.66602837 0.6184401  0.70504147 0.81794612]","[1.93074137 1.81077723 1.43687635 1.31137205 1.20107309 1.68265653
 2.19732626 1.82210968 1.51226434 1.35891468 1.60084634 1.7972945 ]",1634.810740305798,USA,IA,Algona Muni AP
722594_TMY3_HIGH,"[4674.36009755 3854.7748651  3348.93028693 1098.76938557 2038.85964097
 2051.52088019 2521.79312276 2469.30464808 2002.79397904 1564.875766
 1381.89061566 4044.57485395]","[1.         0.82466365 0.71644679 0.23506306 0.43617941 0.43888807
 0.53949483 0.52826582 0.42846378 0.33477861 0.29563204 0.86526814]","[6.28274207 5.73627212 4.50125039 1.52606859 2.74040274 2.84933456
 3.38950689 3.31895786 2.7816583  2.10332764 1.91929252 5.43625652]",4674.360097547318,USA,TX,Fort Worth-Alliance AP
724286_TMY3_HIGH,"[1256.04996221 1105.83815967 1067.60125616  913.91830619  847.39906804
 1108.72165933 1495.95382019 1176.95159167 1107.68768899 1012.5413013
 1081.50896551 1283.41245811]","[0.83963151 0.73921945 0.71365923 0.61092682 0.56646071 0.74114698
 1.         0.78675663 0.7404558  0.67685331 0.72295612 0.85792251]","[1.6882392  1.6455925  1.43494792 1.26933098 1.13897724 1.53989119
 2.01069062 1.58192418 1.53845512 1.36094261 1.50209579 1.72501674]",1495.9538201875653,USA,OH,Zanesville Muni AP
722315_TMY3_HIGH,"[2400.7807919  2236.96560287 2382.72258205 1237.03555974 2153.76567224
 2363.32615612 2573.58530941 2472.98602778 2340.33937475 1772.91800415
 1224.43654405 3259.48519576]","[0.73655214 0.68629414 0.73101194 0.37951869 0.66076866 0.72506117
 0.78956803 0.75870448 0.7180089  0.54392577 0.37565335 1.        ]","[3.2268559  3.32881786 3.20258412 1.71810494 2.89484633 3.28239744
 3.45912004 3.32390595 3.25047135 2.38295431 1.70060631 4.38102849]",3259.4851957583737,USA,LA,New Orleans-Lakefront AP
726700_TMY3_HIGH,"[1341.35572967 1161.72368645 1089.05851588  960.27080895  905.58681792
  992.15577443 1386.040964   1255.99081673 1053.21228319 1063.69764216
 1140.43607723 1319.2124079 ]","[0.96776052 0.83815971 0.78573328 0.6928156  0.65336223 0.71581995
 1.         0.9061715  0.75987096 0.76743593 0.82280113 0.95178457]","[1.80289749 1.72875549 1.46378833 1.33370946 1.21718658 1.37799413
 1.86295828 1.6881597  1.46279484 1.42970113 1.583939   1.77313496]",1386.040963995797,USA,WY,Cody Muni AWOS
723755_TMY3_HIGH,"[1316.33223575 1147.62075614 1126.86605837  988.8224397   910.50410795
 1054.42902842 1217.25617162  963.75597018 1070.35232253 1040.46459591
 1133.60040778 1304.31430694]","[1.         0.87183214 0.85606508 0.75119519 0.6916978  0.80103564
 0.92473324 0.73215253 0.81313235 0.79042704 0.86118107 0.99087014]","[1.76926376 1.70776898 1.51460492 1.3733645  1.22379584 1.46448476
 1.636097   1.29537093 1.48660045 1.39847392 1.57444501 1.75311063]",1316.3322357499924,USA,AZ,Flagstaff-Pulliam AP
722448_TMY3_HIGH,"[4025.17268139 3179.31597333 2935.33310947 1245.14441389 1646.06590398
 1970.06867689 2668.10604599 2178.95963388 2132.6414472  1604.71297701
 1178.19451356 3534.69038387]","[1.         0.78985828 0.72924402 0.30933938 0.40894293 0.48943706
 0.66285505 0.54133321 0.52982608 0.39866935 0.29270658 0.87814627]","[5.41017834 4.73112496 3.9453402  1.72936724 2.21245417 2.7362065
 3.58616404 2.92870919 2.96200201 2.15687228 1.63638127 4.75092794]",4025.172681390059,USA,TX,Tyler-Pounds Field
725185_TMY3_HIGH,"[1394.13715521 1249.12302019 1108.66869842  941.25112739  899.13285598
 1038.77118892 1419.18292688 1161.37621952 1173.08602086 1031.72250987
 1104.03793983 1309.0054474 ]","[0.98235198 0.88017055 0.78120211 0.66323453 0.6335567  0.73195017
 1.         0.81834145 0.82659254 0.72698346 0.77793914 0.92236555]","[1.87384026 1.85881402 1.4901461  1.30729323 1.2085119  1.44273776
 1.90750393 1.56098954 1.62928614 1.3867238  1.53338603 1.75941592]",1419.182926878391,USA,NY,Glens Falls-Bennett Mem AP
723600_TMY3_HIGH,"[1112.77126383  980.00939934  995.68839839  949.94996288 1141.45385223
 1181.42440097 1671.63304032 1649.73421133 1202.06396819 1078.58380858
  965.17638335 1106.27885554]","[0.66567915 0.58625869 0.59563814 0.56827661 0.68283758 0.70674865
 1.         0.98689974 0.7190956  0.64522762 0.57738532 0.66179528]","[1.4956603  1.45834732 1.33829086 1.31937495 1.53421217 1.64086722
 2.2468186  2.21738469 1.66953329 1.44970942 1.34052275 1.48693395]",1671.6330403226473,USA,NM,Clayton Muni AP
725533_TMY3_HIGH,"[1394.25267861 1179.71935776 1045.43141143  917.80946094  862.34161596
 1318.01554333 1622.17562451 1513.69667722 1480.68882135  998.03318002
 1136.99584879 1288.68067896]","[0.85949552 0.72724515 0.64446253 0.56578921 0.53159572 0.81249867
 1.         0.9331275  0.9127796  0.61524361 0.70090799 0.79441502]","[1.87399554 1.75553476 1.40514975 1.27473536 1.15906131 1.83057714
 2.18034358 2.03453854 2.05651225 1.34144245 1.5791609  1.73209769]",1622.1756245090533,USA,NE,Falls City-Brenner Field
725128_TMY3_HIGH,"[1326.23134313 1163.7553877  1116.14614034  955.70241947  890.81062275
 1271.60994975 1426.65695045 1102.519093   1113.7856711  1007.86268699
 1061.19196639 1281.67098588]","[0.92960774 0.81572195 0.78235075 0.66988944 0.62440422 0.89132146
 1.         0.77279902 0.78069621 0.70645062 0.74383121 0.89837363]","[1.78256901 1.73177885 1.50019643 1.32736447 1.19732611 1.76612493
 1.91754966 1.4818805  1.54692454 1.35465415 1.47387773 1.72267606]",1426.6569504511706,USA,PA,State College-Penn State University
722547_TMY3_HIGH,"[4001.40708404 3015.36881548 3170.41299999 1352.9199797  1688.41537202
 2365.46611441 2693.74692949 2326.4039645  2138.08281393 1495.85922303
 1431.18319905 3431.09917741]","[1.         0.75357712 0.79232453 0.33811106 0.42195541 0.59115858
 0.67319992 0.58139647 0.53433274 0.3738333  0.35766998 0.85747316]","[5.37823533 4.48715598 4.2613078  1.87905553 2.2693755  3.2853696
 3.62062759 3.12688705 2.96955946 2.01056347 1.98775444 4.61169244]",4001.4070840389736,USA,TX,Georgetown AWOS
727826_TMY3_HIGH,"[1331.61707385 1095.05833183 1050.91939809  918.28376375  859.90732511
 1224.61120821 1821.77670326 1456.18541153 1331.83363235 1018.03166218
 1126.63914792 1287.98425238]","[0.73094418 0.60109361 0.5768651  0.50405945 0.47201577 0.67220709
 1.         0.79932157 0.73106305 0.55881254 0.61842878 0.70699348]","[1.78980789 1.62955109 1.41252607 1.27539412 1.15578942 1.7008489
 2.4486246  1.95723846 1.84976893 1.36832213 1.56477659 1.73116163]",1821.7767032551735,USA,WA,Ephrata Muni AP
724290_TMY3_HIGH,"[1358.74331339 1168.23294201 1081.07868913  927.24559115  853.10302188
 1284.76846174 1647.45324515 1437.76905477 1201.08962401 1011.33740014
 1112.32691917 1313.57881741]","[0.82475379 0.70911447 0.65621206 0.56283576 0.5178314  0.77985124
 1.         0.87272222 0.7290584  0.61387927 0.67517966 0.79733906]","[1.82626789 1.73844188 1.45306275 1.2878411  1.14664385 1.78440064
 2.21431888 1.93248529 1.66818003 1.35932446 1.5448985  1.76556293]",1647.4532451547555,USA,OH,Dayton Intl AP
724345_TMY3_HIGH,"[1656.46896894 1414.19661431 1370.40931832 1338.27812252 1481.87838567
 1694.53760677 2183.27913253 2019.01254369 1501.95192262 1408.54364612
 1324.37815783 1509.43388678]","[0.75870691 0.64773972 0.62768397 0.61296703 0.67873977 0.77614336
 1.         0.92476153 0.68793399 0.64515051 0.60660047 0.69136093]","[2.22643679 2.10445925 1.84194801 1.85871961 1.99177202 2.35352445
 2.93451496 2.71372654 2.08604434 1.89320383 1.83941411 2.02880899]",2183.2791325305907,USA,MO,St Louis-Spirit of St Louis AP
725025_TMY3_HIGH,"[1313.43266719 1070.37044473 1066.05326118  930.13667399  855.37779285
 1123.44501529 1348.86070457 1290.86964891 1078.51157331  999.8046369
 1058.37462935 1240.20100666]","[0.97373484 0.79353668 0.79033606 0.68957207 0.63414835 0.83288438
 1.         0.95700738 0.79957224 0.74122156 0.78464339 0.91944335]","[1.76536649 1.59281316 1.43286729 1.29185649 1.14970133 1.5603403
 1.81298482 1.73503985 1.49793274 1.34382344 1.46996476 1.66693684]",1348.8607045698739,USA,NJ,Teterboro AP
722025_TMY3_HIGH,"[1436.28681524 1807.92242184 1913.40480064 2042.63670653 2248.45512903
 2456.51921047 2798.23297011 2498.76714711 2345.95187661 2368.26542286
 2035.34108888 1943.24873874]","[0.5132835  0.64609432 0.68379039 0.72997378 0.80352678 0.87788231
 1.         0.89298038 0.83836904 0.84634319 0.72736656 0.69445567]","[1.93049303 2.69036075 2.57178065 2.83699543 3.02211711 3.41183224
 3.76106582 3.35855799 3.2582665  3.18315245 2.82686262 2.61189347]",2798.232970107222,USA,FL,Fort Lauderdale Intl AP
726560_TMY3_HIGH,"[1429.95380652 1236.3514245  1180.45770098  959.24292422  891.73467628
 1027.89195816 1587.4700262  1573.33746672 1156.74773785 1061.93762012
 1146.65074561 1356.38329215]","[0.90077531 0.77881875 0.74360944 0.60425892 0.56173324 0.64750322
 1.         0.99109743 0.72867375 0.66894971 0.72231332 0.8544308 ]","[1.92198092 1.83980867 1.58663669 1.33228184 1.19856811 1.42762772
 2.13369627 2.1147009  1.60659408 1.42733551 1.59257048 1.82309582]",1587.470026196758,USA,MN,Fergus Falls AWOS
725116_TMY3_HIGH,"[1267.83990254 1080.60974936 1074.25961491  912.27456236  846.9326144
 1315.36113828 1552.8758145  1284.64126548 1131.3195129  1004.53716524
 1065.61315952 1300.96101994]","[0.81644642 0.69587648 0.6917872  0.58747426 0.54539623 0.84704851
 1.         0.82726594 0.72853186 0.64688828 0.68621917 0.83777531]","[1.70408589 1.60805022 1.44389733 1.267048   1.13835029 1.82689047
 2.08719868 1.72666837 1.5712771  1.35018436 1.48001828 1.74860352]",1552.8758145031095,USA,PA,Lancaster AP
723235_TMY3_HIGH,"[1546.30666444 1373.80048969 1351.93634907 1417.38089829 1660.97211114
 1652.82713182 2286.36306064 1764.41202711 1798.01248539 1496.27499128
 1294.94157583 1469.03598877]","[0.6763172  0.60086716 0.59130432 0.61992818 0.7264691  0.72290668
 1.         0.77171122 0.78640725 0.65443455 0.56637618 0.64252087]","[2.07836917 2.04434597 1.81711875 1.96858458 2.2324894  2.29559324
 3.07306863 2.37152154 2.49723956 2.0111223  1.79852997 1.97451074]",2286.3630606396805,USA,AL,Muscle Shoals Rgnl AP
726686_TMY3_HIGH,"[1438.87705812 1193.75539084 1122.28362837  961.0156155   870.10059028
 1338.15977247 1699.89281392 1474.17146618 1173.79529595 1034.91240357
 1159.32711522 1389.13383228]","[0.84645164 0.70225333 0.66020847 0.56533895 0.51185615 0.78720244
 1.         0.86721436 0.69051136 0.60881039 0.68200013 0.81718907]","[1.93397454 1.77642171 1.50844574 1.33474391 1.16949004 1.85855524
 2.28480217 1.98141326 1.63027124 1.3910113  1.61017655 1.86711537]",1699.8928139246789,USA,SD,Pierre Muni AP
722687_TMY3_HIGH,"[1082.59374807  903.71503587 1036.384448   1027.11161594 1559.26028151
 1791.84028332 2151.65117081 2117.25348578 1494.06032774 1329.54334816
  877.85734597 1048.1651063 ]","[0.50314557 0.42001001 0.48166936 0.47735973 0.7246808  0.83277453
 1.         0.98401335 0.69437851 0.6179177  0.40799241 0.48714453]","[1.45509912 1.34481404 1.39298985 1.42654391 2.09577995 2.48866706
 2.89200426 2.84577081 2.07508379 1.78702063 1.21924631 1.40882407]",2151.651170810407,USA,NM,Carlsbad Cavern City Air Terminal
722250_TMY3_HIGH,"[4710.23010592 3420.21673484 3210.79582483 1142.90991437 1927.38163019
 1866.33901434 2111.12349843 2035.03748417 1761.53796726 1370.13740433
 1137.90116768 5062.70673345]","[0.93037783 0.67557078 0.63420538 0.22575076 0.38070181 0.3686445
 0.41699502 0.4019663  0.34794391 0.27063337 0.22476142 1.        ]","[6.33095444 5.08960824 4.31558579 1.58737488 2.59056671 2.59213752
 2.83753158 2.73526544 2.44658051 1.84158253 1.58041829 6.80471335]",5062.706733450609,USA,GA,Fort Benning-Lawson Field
